Date,Open,High,Low,Close,Adj Close,Volume
2017-11-22,0.782963,0.786411,0.782791,0.782840,0.782840,0
2017-11-23,0.786999,0.789204,0.785960,0.787092,0.787092,0
2017-11-24,0.786596,0.787836,0.784560,0.786621,0.786621,0
2017-11-27,0.786559,0.788706,0.784252,0.786535,0.786535,0
2017-11-28,0.783816,0.784191,0.779818,0.783797,0.783797,0
2017-11-29,0.780384,0.780921,0.776838,0.780354,0.780354,0
2017-11-30,0.777267,0.778168,0.775086,0.777484,0.777484,0
2017-12-01,0.775621,0.787581,0.775386,0.775711,0.775711,0
2017-12-04,0.786293,0.789883,0.785848,0.786281,0.786281,0
2017-12-05,0.788824,0.792023,0.787606,0.788830,0.788830,0
2017-12-06,0.787774,0.790127,0.781702,0.787774,0.787774,0
2017-12-07,0.782044,0.782069,0.777224,0.782050,0.782050,0
2017-12-08,0.777805,0.780469,0.776476,0.777726,0.777726,0
2017-12-11,0.777665,0.779545,0.777109,0.777605,0.777605,0
2017-12-12,0.778041,0.780463,0.776018,0.778028,0.778028,0
2017-12-13,0.777055,0.779861,0.776458,0.777122,0.777122,0
2017-12-14,0.780189,0.781311,0.777430,0.780275,0.780275,0
2017-12-15,0.781629,0.784997,0.778434,0.781586,0.781586,0
2017-12-18,0.776681,0.778755,0.776373,0.776735,0.776735,0
2017-12-19,0.777248,0.778210,0.774425,0.777309,0.777309,0
2017-12-20,0.776518,0.780092,0.776464,0.776506,0.776506,0
2017-12-21,0.779685,0.786250,0.778907,0.779642,0.779642,0
2017-12-22,0.785009,0.787513,0.781598,0.785176,0.785176,0
2017-12-25,0.785978,0.788606,0.781739,0.785793,0.785793,0
2017-12-26,0.786411,0.788246,0.785694,0.786442,0.786442,0
2017-12-27,0.788208,0.792079,0.787718,0.788208,0.788208,0
2017-12-28,0.790414,0.794856,0.790345,0.790533,0.790533,0
2017-12-29,0.795988,0.798945,0.795513,0.795830,0.795830,0
2018-01-01,0.794862,0.809481,0.791264,0.794862,0.794862,0
2018-01-02,0.796565,0.800006,0.796394,0.796495,0.796495,0
2018-01-03,0.799744,0.799994,0.797124,0.799750,0.799750,0
2018-01-04,0.797016,0.799309,0.796508,0.797010,0.797010,0
2018-01-05,0.800596,0.809166,0.799226,0.800621,0.800621,0
2018-01-08,0.806770,0.807898,0.803632,0.806894,0.806894,0
2018-01-09,0.805432,0.806582,0.801500,0.805503,0.805503,0
2018-01-10,0.801860,0.804635,0.800410,0.801719,0.801719,0
2018-01-11,0.797894,0.798499,0.794527,0.798046,0.798046,0
2018-01-12,0.798594,0.800346,0.796483,0.798786,0.798786,0
2018-01-15,0.802536,0.806296,0.801963,0.802542,0.802542,0
2018-01-16,0.804602,0.806530,0.803135,0.804861,0.804861,0
2018-01-17,0.804894,0.806016,0.799942,0.804816,0.804816,0
2018-01-18,0.803620,0.804473,0.801032,0.804020,0.804020,0
2018-01-19,0.805854,0.806517,0.802343,0.805717,0.805717,0
2018-01-22,0.800852,0.804137,0.800307,0.800891,0.800891,0
2018-01-23,0.803045,0.804337,0.800596,0.803084,0.803084,0
2018-01-24,0.805503,0.811820,0.804835,0.805523,0.805523,0
2018-01-25,0.809782,0.814166,0.809756,0.809553,0.809553,0
2018-01-26,0.807696,0.812810,0.807513,0.808016,0.808016,0
2018-01-29,0.812077,0.812282,0.809179,0.812150,0.812150,0
2018-01-30,0.810675,0.812348,0.807865,0.810754,0.810754,0
2018-01-31,0.810642,0.816027,0.809953,0.810629,0.810629,0
2018-02-01,0.812777,0.815076,0.810971,0.812876,0.812876,0
2018-02-02,0.815794,0.815860,0.806185,0.815621,0.815621,0
2018-02-05,0.804285,0.806647,0.800480,0.804376,0.804376,0
2018-02-06,0.797811,0.799642,0.795900,0.797709,0.797709,0
2018-02-07,0.799655,0.800237,0.796648,0.799725,0.799725,0
2018-02-08,0.795716,0.796997,0.792889,0.795862,0.795862,0
2018-02-09,0.794155,0.795855,0.788606,0.794243,0.794243,0
2018-02-12,0.794401,0.796495,0.792374,0.794470,0.794470,0
2018-02-13,0.794849,0.795748,0.792154,0.795102,0.795102,0
2018-02-14,0.794325,0.797887,0.790683,0.794344,0.794344,0
2018-02-15,0.801122,0.802195,0.797690,0.801077,0.801077,0
2018-02-16,0.801308,0.803181,0.796654,0.801154,0.801154,0
2018-02-19,0.796343,0.798276,0.794187,0.796381,0.796381,0
2018-02-20,0.795703,0.796305,0.791929,0.795735,0.795735,0
2018-02-21,0.790764,0.790952,0.788501,0.790701,0.790701,0
2018-02-22,0.787457,0.789004,0.784277,0.787544,0.787544,0
2018-02-23,0.786516,0.791246,0.785861,0.786658,0.786658,0
2018-02-26,0.790695,0.792738,0.786733,0.790608,0.790608,0
2018-02-27,0.788308,0.789472,0.783675,0.788395,0.788395,0
2018-02-28,0.782889,0.783638,0.780171,0.783018,0.783018,0
