start_month,lag_month,cp_num,pub_num,pub_back_num,cp_num1,cp_back_num,pr
202106,202106,25,48,1,306,1,0.08169934640522876
202106,202107,294,14004,6952,306,293,0.9607843137254902
202106,202108,278,11357,581,306,144,0.9084967320261438
202106,202109,255,10308,0,306,0,0.8333333333333334
202106,202110,252,10341,2,306,2,0.8235294117647058
202106,202111,232,9005,0,306,0,0.7581699346405228
202106,202112,200,8119,0,306,0,0.6535947712418301
202106,202201,189,7104,0,306,0,0.6176470588235294
202106,202202,174,5791,0,306,0,0.5686274509803921
202106,202203,178,6219,0,306,0,0.5816993464052288
202106,202204,160,5556,0,306,0,0.5228758169934641
202106,202205,151,5599,0,306,0,0.4934640522875817
202106,202206,147,5466,0,306,0,0.4803921568627451
202106,202207,115,2789,0,306,0,0.3758169934640523
202106,202208,142,5635,0,306,0,0.46405228758169936
202106,202209,138,5025,0,306,0,0.45098039215686275
202106,202210,136,3326,0,306,0,0.4444444444444444
202106,202211,130,5555,0,306,0,0.42483660130718953
202107,202107,4979,102459,147743,5848,5528,0.8514021887824897
202107,202108,5329,209791,13625,5848,2928,0.9112517099863201
202107,202109,4961,193188,26645,5848,974,0.8483242134062927
202107,202110,4769,195467,9182,5848,218,0.8154924760601915
202107,202111,4562,181354,2970,5848,99,0.7800957592339262
202107,202112,3820,178050,0,5848,0,0.6532147742818057
202107,202201,3546,145331,0,5848,0,0.6063611491108071
202107,202202,3279,120531,0,5848,0,0.5607045143638851
202107,202203,3261,131953,0,5848,0,0.5576265389876881
202107,202204,2994,110129,46,5848,2,0.511969904240766
202107,202205,2880,117552,70,5848,3,0.49247606019151846
202107,202206,2743,107847,24,5848,1,0.4690492476060191
202107,202207,2641,89668,31,5848,1,0.45160738714090287
202107,202208,2618,95619,0,5848,0,0.4476744186046512
202107,202209,2514,87598,0,5848,0,0.429890560875513
202107,202210,2341,52023,0,5848,0,0.4003077975376197
202107,202211,2420,87068,0,5848,0,0.41381668946648426
202108,202108,9109,182359,15,9886,6,0.9214040056645761
202108,202109,9144,322553,201572,9886,7884,0.9249443657697755
202108,202110,8517,304843,257133,9886,4840,0.861521343313777
202108,202111,8090,267472,61853,9886,1857,0.8183289500303459
202108,202112,6544,246336,7,9886,1,0.661946186526401
202108,202201,6042,204146,10,9886,1,0.6111673073032571
202108,202202,5619,164231,0,9886,0,0.5683795266032774
202108,202203,5521,191962,0,9886,0,0.5584665183087194
202108,202204,5192,171954,0,9886,0,0.5251871333198462
202108,202205,5052,174382,0,9886,0,0.5110256928990492
202108,202206,4870,162868,0,9886,0,0.49261582035201296
202108,202207,4799,158255,0,9886,0,0.48543394699575154
202108,202208,4740,150048,0,9886,0,0.47946591138984423
202108,202209,4561,137949,0,9886,0,0.4613594982803965
202108,202210,4147,88117,0,9886,0,0.4194820958931823
202108,202211,4215,123028,3,9886,3,0.42636050981185514
202109,202109,8413,171431,0,9276,0,0.9069642087106511
202109,202110,8343,320298,120381,9276,3386,0.8994178525226391
202109,202111,7806,270233,208491,9276,7146,0.8415265200517464
202109,202112,6303,244447,0,9276,0,0.6794954721862871
202109,202201,5853,201675,0,9276,0,0.6309831824062095
202109,202202,5370,161244,0,9276,0,0.5789133247089263
202109,202203,5327,186877,0,9276,0,0.5742777059077189
202109,202204,4996,161412,0,9276,0,0.5385942216472618
202109,202205,4897,165162,0,9276,0,0.5279215178956447
202109,202206,4651,151458,0,9276,0,0.5014014661492022
202109,202207,4537,148899,0,9276,0,0.48911168607158256
202109,202208,4493,142446,0,9276,0,0.484368262181975
202109,202209,4365,131996,0,9276,0,0.4705692108667529
202109,202210,3982,82474,0,9276,0,0.42927986200948687
202109,202211,4054,121578,4,9276,4,0.4370418283742993
202110,202110,10365,141189,1,13013,1,0.7965111811265657
202110,202111,12018,403155,14566,13013,1176,0.9235380004610774
202110,202112,9301,341142,0,13013,0,0.7147467916698685
202110,202201,8432,275221,0,13013,0,0.6479674171981864
202110,202202,7745,221312,0,13013,0,0.5951740567125182
202110,202203,7579,247522,0,13013,0,0.5824175824175825
202110,202204,7134,213847,19,13013,1,0.5482210097594713
202110,202205,6923,216230,0,13013,0,0.5320064550833782
202110,202206,6581,197062,0,13013,0,0.5057250441865826
202110,202207,6444,186583,0,13013,0,0.49519711058172594
202110,202208,6352,181537,0,13013,0,0.4881272573580266
202110,202209,6114,167562,0,13013,0,0.46983785445323906
202110,202210,5669,108227,0,13013,0,0.43564128179512795
202110,202211,5821,155167,2,13013,2,0.4473219088603704
202111,202111,10383,264739,0,11208,0,0.9263918629550322
202111,202112,8330,293737,0,11208,0,0.7432191291934332
202111,202201,7316,223537,0,11208,0,0.6527480371163454
202111,202202,6704,173162,3,11208,1,0.5981441827266238
202111,202203,6531,203794,17,11208,1,0.5827087794432548
202111,202204,6179,178462,6,11208,1,0.5513026409707352
202111,202205,5956,182636,14,11208,1,0.5314061384725196
202111,202206,5761,163528,0,11208,0,0.5140078515346181
202111,202207,5612,150394,0,11208,0,0.5007137758743755
202111,202208,5444,147072,0,11208,0,0.48572448251249106
202111,202209,5278,129547,0,11208,0,0.4709136331192006
202111,202210,4723,78943,0,11208,0,0.421395431834404
202111,202211,4970,120942,1,11208,1,0.4434332619557459
202112,202112,617,6085,0,724,0,0.8522099447513812
202112,202201,703,34107,0,724,0,0.9709944751381215
202112,202202,649,24694,0,724,0,0.8964088397790055
202112,202203,613,25427,20,724,1,0.8466850828729282
202112,202204,572,22116,0,724,0,0.7900552486187845
202112,202205,566,21849,0,724,0,0.7817679558011049
202112,202206,528,19523,0,724,0,0.7292817679558011
202112,202207,506,18224,0,724,0,0.6988950276243094
202112,202208,511,16933,0,724,0,0.7058011049723757
202112,202209,499,15373,0,724,0,0.6892265193370166
