,REG,Conso
0,11,5.66494972875226
1,24,5.8633033586132175
2,27,5.033240740740741
3,28,5.56503188228081
4,32,5.149187603993345
5,44,5.3023621730382295
6,52,5.702689737470167
7,53,5.208381623071764
8,75,5.489823421774932
9,76,5.583469174098488
10,84,5.715464443788728
11,93,6.715566834170854
